station,valid,lon,lat,elevation,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth,wind_speed_ms,tmpc,sky_oktas
UNV,2024-04-28 21:53:00,-77.85,40.85,378.0,73.4,53.6,49.9,250.0,4.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,73.4,KUNV 290153Z 25004KT 10SM CLR 23/12 A3007,,2.057776,23.000000000000004,0
UNV,2024-04-28 22:21:00,-77.85,40.85,378.0,68.0,53.6,59.97,0.0,0.0,0.0,30.08,,10.0,,CLR,,,,,,,,,,,,,,,68.0,KUNV 290221Z AUTO 00000KT 10SM CLR 20/12 A3008 RMK AO2,,0.0,20.0,0
UNV,2024-04-28 22:41:00,-77.85,40.85,378.0,68.0,53.6,59.97,0.0,0.0,0.0,30.07,,10.0,,SCT,,,,6000.0,,,,,,,,,,,68.0,KUNV 290241Z AUTO 00000KT 10SM SCT060 20/12 A3007 RMK AO2,,0.0,20.0,4
UNV,2024-04-28 22:59:00,-77.85,40.85,378.0,68.0,53.6,59.97,40.0,3.0,0.0,30.07,,10.0,,SCT,,,,6000.0,,,,,,,,,,,68.0,KUNV 290259Z AUTO 04003KT 10SM SCT060 20/12 A3007 RMK AO2,,1.543332,20.0,4
UNV,2024-04-28 23:19:00,-77.85,40.85,378.0,69.8,55.4,60.21,0.0,0.0,0.0,30.07,,10.0,,SCT,,,,6000.0,,,,,,,,,,,69.8,KUNV 290319Z AUTO 00000KT 10SM SCT060 21/13 A3007 RMK AO2,,0.0,21.0,4
UNV,2024-04-28 23:40:00,-77.85,40.85,378.0,66.2,53.6,63.82,0.0,0.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KUNV 290340Z AUTO 00000KT 10SM CLR 19/12 A3006 RMK AO2,,0.0,19.0,0
UNV,2024-04-28 23:59:00,-77.85,40.85,378.0,66.2,55.4,68.15,10.0,5.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,66.2,KUNV 290359Z AUTO 01005KT 10SM CLR 19/13 A3006 RMK AO2,,2.57222,19.0,0
UNV,2024-04-29 00:19:00,-77.85,40.85,378.0,64.4,57.2,77.45,0.0,0.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,64.4,KUNV 290419Z AUTO 00000KT 10SM CLR 18/14 A3007 RMK AO2,,0.0,18.000000000000004,0
UNV,2024-04-29 00:52:00,-77.85,40.85,378.0,64.4,57.2,77.45,0.0,0.0,0.0,30.07,,10.0,,SCT,,,,6000.0,,,,,,,,,,,64.4,KUNV 290452Z AUTO 00000KT 10SM SCT060 18/14 A3007 RMK AO2,,0.0,18.000000000000004,4
UNV,2024-04-29 01:19:00,-77.85,40.85,378.0,60.8,55.4,82.37,0.0,0.0,0.0,30.07,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 290519Z AUTO 00000KT 10SM CLR 16/13 A3007 RMK AO2,,0.0,16.0,0
UNV,2024-04-29 01:39:00,-77.85,40.85,378.0,64.4,55.4,72.56,0.0,0.0,0.0,30.07,,10.0,,SCT,,,,6000.0,,,,,,,,,,,64.4,KUNV 290539Z AUTO 00000KT 10SM SCT060 18/13 A3007 RMK AO2,,0.0,18.000000000000004,4
UNV,2024-04-29 01:59:00,-77.85,40.85,378.0,62.6,55.4,77.29,0.0,0.0,0.0,30.06,,10.0,,SCT,,,,6000.0,,,,,,,,,,,62.6,KUNV 290559Z AUTO 00000KT 10SM SCT060 17/13 A3006 RMK AO2,,0.0,17.0,4
UNV,2024-04-29 02:19:00,-77.85,40.85,378.0,62.6,55.4,77.29,0.0,0.0,0.0,30.06,,10.0,,SCT,,,,6000.0,,,,,,,,,,,62.6,KUNV 290619Z AUTO 00000KT 10SM SCT060 17/13 A3006 RMK AO2,,0.0,17.0,4
UNV,2024-04-29 02:40:00,-77.85,40.85,378.0,62.6,55.4,77.29,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,62.6,KUNV 290640Z AUTO 00000KT 10SM CLR 17/13 A3005 RMK AO2,,0.0,17.0,0
UNV,2024-04-29 02:59:00,-77.85,40.85,378.0,60.8,55.4,82.37,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 290659Z AUTO 00000KT 10SM CLR 16/13 A3005 RMK AO2,,0.0,16.0,0
UNV,2024-04-29 03:19:00,-77.85,40.85,378.0,60.8,55.4,82.37,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 290719Z AUTO 00000KT 10SM CLR 16/13 A3005 RMK AO2,,0.0,16.0,0
UNV,2024-04-29 03:40:00,-77.85,40.85,378.0,60.8,55.4,82.37,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 290740Z AUTO 00000KT 10SM CLR 16/13 A3005 RMK AO2,,0.0,16.0,0
UNV,2024-04-29 03:59:00,-77.85,40.85,378.0,60.8,55.4,82.37,0.0,0.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 290759Z AUTO 00000KT 10SM CLR 16/13 A3004 RMK AO2,,0.0,16.0,0
UNV,2024-04-29 04:19:00,-77.85,40.85,378.0,59.0,37.4,44.47,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,59.0,KUNV 290819Z AUTO 00000KT 10SM CLR 15/03 A3005 RMK AO2,,0.0,15.0,0
UNV,2024-04-29 04:40:00,-77.85,40.85,378.0,59.0,55.4,87.83,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,59.0,KUNV 290840Z AUTO 00000KT 10SM CLR 15/13 A3005 RMK AO2,,0.0,15.0,0
UNV,2024-04-29 04:59:00,-77.85,40.85,378.0,59.0,55.4,87.83,0.0,0.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,59.0,KUNV 290859Z AUTO 00000KT 10SM CLR 15/13 A3004 RMK AO2,,0.0,15.0,0
UNV,2024-04-29 05:20:00,-77.85,40.85,378.0,59.0,55.4,87.83,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,59.0,KUNV 290920Z AUTO 00000KT 10SM CLR 15/13 A3005 RMK AO2,,0.0,15.0,0
UNV,2024-04-29 05:53:00,-77.85,40.85,378.0,59.0,55.4,87.83,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,59.0,KUNV 290953Z 00000KT 10SM CLR 15/13 A3005,,0.0,15.0,0
UNV,2024-04-29 06:53:00,-77.85,40.85,378.0,57.2,57.2,100.0,0.0,0.0,0.0,30.04,,10.0,,CLR,,,,,,,,,,,,,,,57.2,KUNV 291053Z 00000KT 10SM CLR 14/14 A3004,,0.0,14.000000000000002,0
UNV,2024-04-29 07:53:00,-77.85,40.85,378.0,60.8,57.2,87.92,0.0,0.0,0.0,30.05,,10.0,,CLR,,,,,,,,,,,,,,,60.8,KUNV 291153Z 00000KT 10SM CLR 16/14 A3005,,0.0,16.0,0
UNV,2024-04-29 08:53:00,-77.85,40.85,378.0,68.0,55.4,64.04,230.0,4.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,68.0,KUNV 291253Z 23004KT 10SM CLR 20/13 A3006,,2.057776,20.0,0
UNV,2024-04-29 09:53:00,-77.85,40.85,378.0,75.2,57.2,53.55,270.0,5.0,0.0,30.06,,10.0,,CLR,,,,,,,,,,,,,,,75.2,KUNV 291353Z 27005KT 10SM CLR 24/14 A3006,,2.57222,24.0,0
UNV,2024-04-29 10:53:00,-77.85,40.85,378.0,78.8,55.4,44.52,310.0,9.0,0.0,30.06,,10.0,,BKN,,,,6000.0,,,,,,,,,,,78.8,KUNV 291453Z 31009KT 10SM BKN060 26/13 A3006,,4.629996,26.0,6
UNV,2024-04-29 11:53:00,-77.85,40.85,378.0,80.6,57.2,44.8,240.0,9.0,0.0,30.05,,10.0,15.0,BKN,,,,7000.0,,,,,,,,,,,80.81,KUNV 291553Z 24009G15KT 10SM BKN070 27/14 A3005,,4.629996,26.999999999999996,6
UNV,2024-04-29 12:53:00,-77.85,40.85,378.0,80.6,55.4,41.97,230.0,6.0,0.0,30.04,,10.0,12.0,BKN,,,,7000.0,,,,,,,,,,,80.53,KUNV 291653Z 23006G12KT 10SM BKN070 27/13 A3004,,3.086664,26.999999999999996,6
UNV,2024-04-29 13:53:00,-77.85,40.85,378.0,82.4,55.4,39.58,280.0,6.0,0.0,30.02,,10.0,12.0,BKN,,,,7000.0,,,,,,,,,,,81.75,KUNV 291753Z 28006G12KT 10SM BKN070 28/13 A3002,,3.086664,28.000000000000004,6
UNV,2024-04-29 14:53:00,-77.85,40.85,378.0,84.2,55.4,37.35,240.0,8.0,0.0,30.0,,10.0,14.0,BKN,,,,8000.0,,,,,,,,,,,83.09,KUNV 291853Z 24008G14KT 10SM BKN080 29/13 A3000,,4.115552,29.0,6
UNV,2024-04-29 15:53:00,-77.85,40.85,378.0,82.4,55.4,39.58,250.0,9.0,0.0,29.99,,10.0,15.0,BKN,,,,8000.0,,,,,,,,,,,81.75,KUNV 291953Z 25009G15KT 10SM BKN080 28/13 A2999,,4.629996,28.000000000000004,6
UNV,2024-04-29 16:53:00,-77.85,40.85,378.0,82.4,53.6,37.07,230.0,10.0,0.0,29.97,,10.0,,BKN,,,,8000.0,,,,,,,,,,,81.46,KUNV 292053Z 23010KT 10SM BKN080 28/12 A2997,,5.14444,28.000000000000004,6
UNV,2024-04-29 17:53:00,-77.85,40.85,378.0,82.4,55.4,39.58,240.0,8.0,0.0,29.95,,10.0,,SCT,,,,7000.0,,,,,,,,,,,81.75,KUNV 292153Z 24008KT 10SM SCT070 28/13 A2995,,4.115552,28.000000000000004,4
UNV,2024-04-29 18:53:00,-77.85,40.85,378.0,80.6,51.8,36.79,250.0,8.0,0.0,29.94,,10.0,,CLR,,,,,,,,,,,,,,,80.08,KUNV 292253Z 25008KT 10SM CLR 27/11 A2994,,4.115552,26.999999999999996,0
UNV,2024-04-29 19:53:00,-77.85,40.85,378.0,78.8,51.8,39.02,0.0,0.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,78.8,KUNV 292353Z 00000KT 10SM CLR 26/11 A2993,,0.0,26.0,0
UNV,2024-04-29 20:53:00,-77.85,40.85,378.0,75.2,53.6,46.98,0.0,0.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,75.2,KUNV 300053Z 00000KT 10SM CLR 24/12 A2993,,0.0,24.0,0
UNV,2024-04-29 21:53:00,-77.85,40.85,378.0,71.6,53.6,53.03,0.0,0.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KUNV 300153Z 00000KT 10SM CLR 22/12 A2993,,0.0,21.999999999999996,0
UNV,2024-04-29 22:29:00,-77.85,40.85,378.0,71.6,53.6,53.03,0.0,0.0,0.0,29.93,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KUNV 300229Z AUTO 00000KT 10SM CLR 22/12 A2993 RMK AO2,,0.0,21.999999999999996,0
UNV,2024-04-29 22:59:00,-77.85,40.85,378.0,69.8,53.6,56.38,0.0,0.0,0.0,29.92,,10.0,,CLR,,,,,,,,,,,,,,,69.8,KUNV 300259Z AUTO 00000KT 10SM CLR 21/12 A2992 RMK AO2,,0.0,21.0,0
UNV,2024-04-29 23:19:00,-77.85,40.85,378.0,71.6,53.6,53.03,0.0,0.0,0.0,29.91,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KUNV 300319Z AUTO 00000KT 10SM CLR 22/12 A2991 RMK AO2,,0.0,21.999999999999996,0
UNV,2024-04-29 23:39:00,-77.85,40.85,378.0,71.6,53.6,53.03,0.0,0.0,0.0,29.9,,10.0,,CLR,,,,,,,,,,,,,,,71.6,KUNV 300339Z AUTO 00000KT 10SM CLR 22/12 A2990 RMK AO2,,0.0,21.999999999999996,0
